Placering;Teknisk plads;Equipment;Betegnelse;Skinnestreng;Spornummer;Fra kilometer;GPS_NORTH;GPS_EAST;Placering_Lokation
HV;052049-SPSK 102B;10629376;Isolerklæbestød spsk 102b stødnr. 13;;2;;;;SPSK
HV;052049-SPSK 102B;10629377;Isolerklæbestød spsk 102b stødnr. 14;;2;;;;SPSK
HV-TØ;052050-SPOR 1.HSP;10627974;Isolerklæbestød km 52,050 spor 1.hsp H;Højre;1.hsp;52,050 Km;;;SPOR
HV-TØ;052050-SPOR 2.HSP;10627975;Isolerklæbestød km 52,050 spor 2.hsp V;Venstre;2.hsp;52,050 Km;;;SPOR
TØ;052055-SPOR 1;10627976;Isolerklæbestød km 53,715 spor 1 H;Højre;1;53,715 Km;;;SPOR
TØ;052055-SPOR 1;10627977;Isolerklæbestød km 53,715 spor 1 V;Venstre;1;53,715 Km;;;SPOR
TØ;052055-SPOR 1;10627978;Isolerklæbestød km 53,843 spor 1 H;Højre;1;53,843 Km;;;SPOR
TØ;052055-SPOR 1;10627979;Isolerklæbestød km 53,843 spor 1 V;Venstre;1;53,843 Km;;;SPOR
TØ;052055-SPOR 1;10627980;Isolerklæbestød km 53,873 spor 1 H;Højre;1;53,873 Km;;;SPOR
TØ;052055-SPOR 1;10627981;Isolerklæbestød km 53,873 spor 1 V;Venstre;1;53,873 Km;;;SPOR
TØ;052055-SPOR 1;10627982;Isolerklæbestød km 53,970 spor 1 H;Højre;1;53,970 Km;;;SPOR
TØ;052055-SPOR 1;10627983;Isolerklæbestød km 53,970 spor 1 V;Venstre;1;53,970 Km;;;SPOR
TØ;052055-SPOR 1;10627984;Isolerklæbestød km 54,363 spor 1 H;Højre;1;54,363 Km;;;SPOR
TØ;052055-SPOR 1;10627985;Isolerklæbestød km 54,466 spor 1 H;Højre;1;54,466 Km;;;SPOR
TØ;052055-SPOR 1;10627986;Isolerklæbestød km 54,466 spor 1 V;Venstre;1;54,466 Km;;;SPOR
TØ;052055-SPOR 1;10627987;Isolerklæbestød km 54,776 spor 1 H;Højre;1;54,776 Km;;;SPOR
TØ;052055-SPOR 1;10627988;Isolerklæbestød km 54,776 spor 1 V;Venstre;1;54,776 Km;;;SPOR
TØ;052055-SPOR 1;10627989;Isolerklæbestød km 55,254 spor 1 H;Højre;1;55,254 Km;;;SPOR
TØ;052055-SPOR 1;10627990;Isolerklæbestød km 55,254 spor 1 V;Venstre;1;55,254 Km;;;SPOR
TØ;052055-SPOR 1;10627991;Isolerklæbestød km 55,361 spor 1 H;Højre;1;55,361 Km;;;SPOR
TØ;052055-SPOR 1;10627992;Isolerklæbestød km 55,361 spor 1 V;Venstre;1;55,361 Km;;;SPOR
TØ;052055-SPOR 1;10627993;Isolerklæbestød km 55,800 spor 1 H;Højre;1;55,800 Km;;;SPOR
TØ;052055-SPOR 1;10627994;Isolerklæbestød km 55,800 spor 1 V;Venstre;1;55,800 Km;;;SPOR
TØ;052055-SPOR 1;10627995;Isolerklæbestød km 55,923 spor 1 H;Højre;1;55,923 Km;;;SPOR
TØ;052055-SPOR 1;10627996;Isolerklæbestød km 55,923 spor 1 V;Venstre;1;55,923 Km;;;SPOR
TØ;052055-SPOR 1.2.1;10628015;Isolerklæbestød km 55,320 spor 1.2.1 H;Højre;1.2.1;55,320 Km;;;SPOR
TØ;052055-SPOR 1.2.1;10628016;Isolerklæbestød km 55,320 spor 1.2.1 V;Venstre;1.2.1;55,320 Km;;;SPOR
TØ;052055-SPOR 2;10627997;Isolerklæbestød km 53,710 spor 2 H;Højre;2;53,710 Km;;;SPOR
TØ;052055-SPOR 2;10627998;Isolerklæbestød km 53,710 spor 2 V;Venstre;2;53,710 Km;;;SPOR
TØ;052055-SPOR 2;10627999;Isolerklæbestød km 53,833 spor 2 H;Højre;2;53,833 Km;;;SPOR
TØ;052055-SPOR 2;10628000;Isolerklæbestød km 53,833 spor 2 V;Venstre;2;53,833 Km;;;SPOR
TØ;052055-SPOR 2;10628001;Isolerklæbestød km 53,957 spor 2 H;Højre;2;53,957 Km;;;SPOR
TØ;052055-SPOR 2;10628002;Isolerklæbestød km 53,957 spor 2 V;Venstre;2;53,957 Km;;;SPOR
TØ;052055-SPOR 2;10628003;Isolerklæbestød km 54,354 spor 2 H;Højre;2;54,354 Km;;;SPOR
TØ;052055-SPOR 2;10628004;Isolerklæbestød km 54,354 spor 2 V;Venstre;2;54,354 Km;;;SPOR
TØ;052055-SPOR 2;10628005;Isolerklæbestød km 54,736 spor 2 H;Højre;2;54,736 Km;;;SPOR
TØ;052055-SPOR 2;10628006;Isolerklæbestød km 54,736 spor 2 V;Venstre;2;54,736 Km;;;SPOR
TØ;052055-SPOR 2;10628007;Isolerklæbestød km 55,256 spor 2 H;Højre;2;55,256 Km;;;SPOR
TØ;052055-SPOR 2;10628008;Isolerklæbestød km 55,256 spor 2 V;Venstre;2;55,256 Km;;;SPOR
TØ;052055-SPOR 2;10628009;Isolerklæbestød km 55,384 spor 2 H;Højre;2;55,384 Km;;;SPOR
TØ;052055-SPOR 2;10628010;Isolerklæbestød km 55,384 spor 2 V;Venstre;2;55,384 Km;;;SPOR
TØ;052055-SPOR 2;10628011;Isolerklæbestød km 55,800 spor 2 H;Højre;2;55,800 Km;;;SPOR
TØ;052055-SPOR 2;10628012;Isolerklæbestød km 55,800 spor 2 V;Venstre;2;55,800 Km;;;SPOR
TØ;052055-SPOR 2;10628013;Isolerklæbestød km 55,923 spor 2 H;Højre;2;55,923 Km;;;SPOR
TØ;052055-SPOR 2;10628014;Isolerklæbestød km 55,923 spor 2 V;Venstre;2;55,923 Km;;;SPOR
TØ;052055-SPOR 2.1.1;10628017;Isolerklæbestød km 53,911 spor 2.1.1 H;Højre;2.1.1;53,911 Km;;;SPOR
TØ;052055-SPOR 2.1.1;10628018;Isolerklæbestød km 53,911 spor 2.1.1 V;Venstre;2.1.1;53,911 Km;;;SPOR
TØ;052055-SPSK 101A;10629378;Isolerklæbestød spsk 101a stødnr. 8;;1;;;;SPSK
TØ;052055-SPSK 101A;10629379;Isolerklæbestød spsk 101a stødnr. 10;;1;;;;SPSK
TØ;052055-SPSK 101B;10629380;Isolerklæbestød spsk 101b stødnr. 8;;2;;;;SPSK
TØ;052055-SPSK 101B;10629381;Isolerklæbestød spsk 101b stødnr. 10;;2;;;;SPSK
TØ;052055-SPSK 102A;10629382;Isolerklæbestød spsk 102a stødnr. 8;;1;;;;SPSK
TØ;052055-SPSK 102A;10629383;Isolerklæbestød spsk 102a stødnr. 10;;1;;;;SPSK
TØ;052055-SPSK 102B;10629384;Isolerklæbestød spsk 102b stødnr. 7;;2;;;;SPSK
TØ;052055-SPSK 102B;10629385;Isolerklæbestød spsk 102b stødnr. 9;;2;;;;SPSK
TØ;052055-SPSK 103B;10629386;Isolerklæbestød spsk 103b stødnr. 8;;1;;;;SPSK
TØ;052055-SPSK 103B;10629387;Isolerklæbestød spsk 103b stødnr. 10;;1;;;;SPSK
TØ-PE;052056-SPOR 1.HSP;10628019;Isolerklæbestød km 58,274 spor 1.hsp H;Højre;1.hsp;58,274 Km;;;SPOR
TØ-PE;052056-SPOR 1.HSP;10628020;Isolerklæbestød km 58,274 spor 1.hsp V;Venstre;1.hsp;58,274 Km;;;SPOR
TØ-PE;052056-SPOR 1.HSP;10628021;Isolerklæbestød km 58,405 spor 1.hsp H;Højre;1.hsp;58,405 Km;;;SPOR
TØ-PE;052056-SPOR 1.HSP;10628022;Isolerklæbestød km 58,405 spor 1.hsp V;Venstre;1.hsp;58,405 Km;;;SPOR
TØ-PE;052056-SPOR 2.HSP;10628023;Isolerklæbestød km 58,274 spor 2.hsp H;Højre;2.hsp;58,274 Km;;;SPOR
TØ-PE;052056-SPOR 2.HSP;10628024;Isolerklæbestød km 58,274 spor 2.hsp V;Venstre;2.hsp;58,274 Km;;;SPOR
TØ-PE;052056-SPOR 2.HSP;10628025;Isolerklæbestød km 58,405 spor 2.hsp H;Højre;2.hsp;58,405 Km;;;SPOR
TØ-PE;052056-SPOR 2.HSP;10628026;Isolerklæbestød km 58,405 spor 2.hsp V;Venstre;2.hsp;58,405 Km;;;SPOR
PE;052061-SPOR 1;10628027;Isolerklæbestød km 60,540 spor 1 H;Højre;1;60,540 Km;;;SPOR
PE;052061-SPOR 1;10628028;Isolerklæbestød km 60,540 spor 1 V;Venstre;1;60,540 Km;;;SPOR
PE;052061-SPOR 1;10628029;Isolerklæbestød km 60,667 spor 1 H;Højre;1;60,667 Km;;;SPOR
PE;052061-SPOR 1;10628030;Isolerklæbestød km 60,667 spor 1 V;Venstre;1;60,667 Km;;;SPOR
PE;052061-SPOR 1;10628031;Isolerklæbestød km 60,867 spor 1 H;Højre;1;60,867 Km;;;SPOR
PE;052061-SPOR 1;10628032;Isolerklæbestød km 60,867 spor 1 V;Venstre;1;60,867 Km;;;SPOR
PE;052061-SPOR 1;10628033;Isolerklæbestød km 61,293 spor 1 H;Højre;1;61,293 Km;;;SPOR
PE;052061-SPOR 1;10628034;Isolerklæbestød km 61,293 spor 1 V;Venstre;1;61,293 Km;;;SPOR
PE;052061-SPOR 1;10628035;Isolerklæbestød km 61,730 spor 1 H;Højre;1;61,730 Km;;;SPOR
PE;052061-SPOR 1;10628036;Isolerklæbestød km 61,730 spor 1 V;Venstre;1;61,730 Km;;;SPOR
PE;052061-SPOR 1;10628037;Isolerklæbestød km 62,000 spor 1 H;Højre;1;62,000 Km;;;SPOR
PE;052061-SPOR 1;10628038;Isolerklæbestød km 62,000 spor 1 V;Venstre;1;62,000 Km;;;SPOR
PE;052061-SPOR 2;10628039;Isolerklæbestød km 60,540 spor 2 H;Højre;2;60,540 Km;;;SPOR
PE;052061-SPOR 2;10628040;Isolerklæbestød km 60,540 spor 2 V;Venstre;2;60,540 Km;;;SPOR
PE;052061-SPOR 2;10628041;Isolerklæbestød km 60,667 spor 2 H;Højre;2;60,667 Km;;;SPOR
PE;052061-SPOR 2;10628042;Isolerklæbestød km 60,667 spor 2 V;Venstre;2;60,667 Km;;;SPOR
PE;052061-SPOR 2;10628043;Isolerklæbestød km 60,867 spor 2 H;Højre;2;60,867 Km;;;SPOR
PE;052061-SPOR 2;10628044;Isolerklæbestød km 60,867 spor 2 V;Venstre;2;60,867 Km;;;SPOR
PE;052061-SPOR 2;10628045;Isolerklæbestød km 61,293 spor 2 H;Højre;2;61,293 Km;;;SPOR
PE;052061-SPOR 2;10628046;Isolerklæbestød km 61,293 spor 2 V;Venstre;2;61,293 Km;;;SPOR
PE;052061-SPOR 2;10628047;Isolerklæbestød km 61,731 spor 2 H;Højre;2;61,731 Km;;;SPOR
PE;052061-SPOR 2;10628048;Isolerklæbestød km 61,731 spor 2 V;Venstre;2;61,731 Km;;;SPOR
PE;052061-SPOR 2;10628049;Isolerklæbestød km 62,000 spor 2 H;Højre;2;62,000 Km;;;SPOR
PE;052061-SPOR 2;10628050;Isolerklæbestød km 62,000 spor 2 V;Venstre;2;62,000 Km;;;SPOR
PE-HK;052062-SPOR 1.HSP;10628051;Isolerklæbestød km 63,840 spor 1.hsp H;Højre;1.hsp;63,840 Km;;;SPOR
PE-HK;052062-SPOR 1.HSP;10628052;Isolerklæbestød km 63,840 spor 1.hsp V;Venstre;1.hsp;63,840 Km;;;SPOR
PE-HK;052062-SPOR 1.HSP;10628053;Isolerklæbestød km 63,930 spor 1.hsp H;Højre;1.hsp;63,930 Km;;;SPOR
PE-HK;052062-SPOR 1.HSP;10628054;Isolerklæbestød km 63,930 spor 1.hsp V;Venstre;1.hsp;63,930 Km;;;SPOR
PE-HK;052062-SPOR 2.HSP;10628055;Isolerklæbestød km 63,842 spor 2.hsp H;Højre;2.hsp;63,842 Km;;;SPOR
PE-HK;052062-SPOR 2.HSP;10628056;Isolerklæbestød km 63,842 spor 2.hsp V;Venstre;2.hsp;63,842 Km;;;SPOR
PE-HK;052062-SPOR 2.HSP;10628057;Isolerklæbestød km 63,932 spor 2.hsp H;Højre;2.hsp;63,932 Km;;;SPOR
PE-HK;052062-SPOR 2.HSP;10628058;Isolerklæbestød km 63,932 spor 2.hsp V;Venstre;2.hsp;63,932 Km;;;SPOR
HK;052067-SPOR 02.03.1;10629449;Isolerklæbestød km 66,642 spr 02.03.1 H;Højre;02.03.1;66,642 Km;;;SPOR
HK;052067-SPOR 02.03.1;10629450;Isolerklæbestød km 66,642 spr 02.03.1 V;Venstre;02.03.1;66,642 Km;;;SPOR
HK;052067-SPOR 03.2A.1;10665597;Isolerklæbestød Km 67,216 spor 03.2A.1 H;Højre;03.2a.1;67,216 Km;;;SPOR
HK;052067-SPOR 03.2A.1;10665598;Isolerklæbestød Km 67,216 spor 03.2A.1 V;Venstre;03.2a.1;67,216 Km;;;SPOR
HK;052067-SPOR 1;10628059;Isolerklæbestød km 66,310 spor 1 H;Højre;1;66,310 Km;;;SPOR
HK;052067-SPOR 1;10628060;Isolerklæbestød km 66,310 spor 1 V;Venstre;1;66,310 Km;;;SPOR
HK;052067-SPOR 1;10628061;Isolerklæbestød km 66,425 spor 1 V;Venstre;1;66,425 Km;;;SPOR
HK;052067-SPOR 1;10628062;Isolerklæbestød km 66,560 spor 1 H;Højre;1;66,560 Km;;;SPOR
HK;052067-SPOR 1;10628063;Isolerklæbestød km 66,560 spor 1 V;Venstre;1;66,560 Km;;;SPOR
HK;052067-SPOR 1;10628064;Isolerklæbestød km 66,670 spor 1 H;Højre;1;66,670 Km;;;SPOR
HK;052067-SPOR 1;10628065;Isolerklæbestød km 66,670 spor 1 V;Venstre;1;66,670 Km;;;SPOR
HK;052067-SPOR 1;10628066;Isolerklæbestød km 66,870 spor 1 V;Venstre;1;66,870 Km;;;SPOR
HK;052067-SPOR 1;10628067;Isolerklæbestød km 66,980 spor 1 H;Højre;1;66,980 Km;;;SPOR
HK;052067-SPOR 1;10628068;Isolerklæbestød km 66,980 spor 1 V;Venstre;1;66,980 Km;;;SPOR
HK;052067-SPOR 1;10628069;Isolerklæbestød km 67,116 spor 1 H;Højre;1;67,116 Km;;;SPOR
HK;052067-SPOR 1;10628070;Isolerklæbestød km 67,116 spor 1 V;Venstre;1;67,116 Km;;;SPOR
HK;052067-SPOR 1;10628071;Isolerklæbestød km 67,272 spor 1 H;Højre;1;67,272 Km;;;SPOR
HK;052067-SPOR 1;10628072;Isolerklæbestød km 67,272 spor 1 V;Venstre;1;67,272 Km;;;SPOR
HK;052067-SPOR 13;10628141;Isolerklæbestød km 66,377 spor 13 H;Højre;13;66,377 Km;;;SPOR
HK;052067-SPOR 13;10628142;Isolerklæbestød km 66,465 spor 13 V;Venstre;13;66,465 Km;;;SPOR
HK;052067-SPOR 13;10628143;Isolerklæbestød km 66,860 spor 13 V;Venstre;13;66,860 Km;;;SPOR
HK;052067-SPOR 13;10628144;Isolerklæbestød km 66,960 spor 13 H;Højre;13;66,960 Km;;;SPOR
HK;052067-SPOR 14;10809877;Isolerklæbestød km 66,470 spor 14 H;Højre;14;66,470 Km;;;SPOR
HK;052067-SPOR 2;10628073;Isolerklæbestød km 65,737 spor 2 H;Højre;2;65,737 Km;;;SPOR
HK;052067-SPOR 2;10628074;Isolerklæbestød km 65,737 spor 2 V;Venstre;2;65,737 Km;;;SPOR
HK;052067-SPOR 2;10628075;Isolerklæbestød km 65,881 spor 2 H;Højre;2;65,881 Km;;;SPOR
HK;052067-SPOR 2;10628076;Isolerklæbestød km 65,881 spor 2 V;Venstre;2;65,881 Km;;;SPOR
HK;052067-SPOR 2;10628077;Isolerklæbestød km 66,047 spor 2 H;Højre;2;66,047 Km;;;SPOR
HK;052067-SPOR 2;10628078;Isolerklæbestød km 66,047 spor 2 V;Venstre;2;66,047 Km;;;SPOR
HK;052067-SPOR 2;10628079;Isolerklæbestød km 66,180 spor 2 H;Højre;2;66,180 Km;;;SPOR
HK;052067-SPOR 2;10628080;Isolerklæbestød km 66,180 spor 2 V;Venstre;2;66,180 Km;;;SPOR
HK;052067-SPOR 2;10628081;Isolerklæbestød km 66,219 spor 2 H;Højre;2;66,219 Km;;;SPOR
HK;052067-SPOR 2;10628082;Isolerklæbestød km 66,219 spor 2 V;Venstre;2;66,219 Km;;;SPOR
HK;052067-SPOR 2;10628083;Isolerklæbestød km 66,335 spor 2 V;Venstre;2;66,335 Km;;;SPOR
HK;052067-SPOR 2;10628084;Isolerklæbestød km 66,465 spor 2 H;Højre;2;66,465 Km;;;SPOR
HK;052067-SPOR 2;10628085;Isolerklæbestød km 66,465 spor 2 V;Venstre;2;66,465 Km;;;SPOR
HK;052067-SPOR 2;10628086;Isolerklæbestød km 66,570 spor 2 H;Højre;2;66,570 Km;;;SPOR
HK;052067-SPOR 2;10628087;Isolerklæbestød km 66,570 spor 2 V;Venstre;2;66,570 Km;;;SPOR
HK;052067-SPOR 2;10628088;Isolerklæbestød km 66,670 spor 2 H;Højre;2;66,670 Km;;;SPOR
HK;052067-SPOR 2;10628089;Isolerklæbestød km 66,670 spor 2 V;Venstre;2;66,670 Km;;;SPOR
HK;052067-SPOR 2;10628090;Isolerklæbestød km 66,760 spor 2 H;Højre;2;66,760 Km;;;SPOR
HK;052067-SPOR 2;10628091;Isolerklæbestød km 66,760 spor 2 V;Venstre;2;66,760 Km;;;SPOR
HK;052067-SPOR 2;10628092;Isolerklæbestød km 67,195 spor 2 H;Højre;2;67,195 Km;;;SPOR
HK;052067-SPOR 2;10628093;Isolerklæbestød km 67,195 spor 2 V;Venstre;2;67,195 Km;;;SPOR
HK;052067-SPOR 2;10628094;Isolerklæbestød km 67,245 spor 2 H;Højre;2;67,245 Km;;;SPOR
HK;052067-SPOR 2;10628095;Isolerklæbestød km 67,245 spor 2 V;Venstre;2;67,245 Km;;;SPOR
HK;052067-SPOR 2;10628096;Isolerklæbestød km 67,472 spor 2 H;Højre;2;67,472 Km;;;SPOR
HK;052067-SPOR 2;10628097;Isolerklæbestød km 67,472 spor 2 V;Venstre;2;67,472 Km;;;SPOR
HK;052067-SPOR 2;10710100;Isolerklæbestød Km 67,346 spor 2 V;Venstre;2;67,346 Km;;;SPOR
HK;052067-SPOR 2A;10628098;Isolerklæbestød km 67,060 spor 2a V;Venstre;2a;67,060 Km;;;SPOR
HK;052067-SPOR 2A;10628099;Isolerklæbestød km 67,200 spor 2a H;Højre;2a;67,200 Km;;;SPOR
HK;052067-SPOR 2A;10628100;Isolerklæbestød km 67,200 spor 2a V;Venstre;2a;67,200 Km;;;SPOR
HK;052067-SPOR 2A;10702685;Isolerklæbestød Km 67,275 spor 2a V;Venstre;2a;67,275 Km;;;SPOR
HK;052067-SPOR 2A;10702686;Isolerklæbestød Km 67,275 spor 2a H;Højre;2a;67,275 Km;;;SPOR
HK;052067-SPOR 3;10628101;Isolerklæbestød km 65,721 spor 3 H;Højre;3;65,721 Km;;;SPOR
HK;052067-SPOR 3;10628102;Isolerklæbestød km 65,721 spor 3 V;Venstre;3;65,721 Km;;;SPOR
HK;052067-SPOR 3;10628103;Isolerklæbestød km 65,890 spor 3 H;Højre;3;65,890 Km;;;SPOR
HK;052067-SPOR 3;10628104;Isolerklæbestød km 65,890 spor 3 V;Venstre;3;65,890 Km;;;SPOR
HK;052067-SPOR 3;10628105;Isolerklæbestød km 66,035 spor 3 H;Højre;3;66,035 Km;;;SPOR
HK;052067-SPOR 3;10628106;Isolerklæbestød km 66,035 spor 3 V;Venstre;3;66,035 Km;;;SPOR
HK;052067-SPOR 3;10628107;Isolerklæbestød km 66,170 spor 3 V;Venstre;3;66,170 Km;;;SPOR
HK;052067-SPOR 3;10628108;Isolerklæbestød km 66,385 spor 3 H;Højre;3;66,385 Km;;;SPOR
HK;052067-SPOR 3;10628109;Isolerklæbestød km 66,385 spor 3 V;Venstre;3;66,385 Km;;;SPOR
HK;052067-SPOR 3;10628110;Isolerklæbestød km 66,450 spor 3 H;Højre;3;66,450 Km;;;SPOR
HK;052067-SPOR 3;10628111;Isolerklæbestød km 66,450 spor 3 V;Venstre;3;66,450 Km;;;SPOR
HK;052067-SPOR 3;10628112;Isolerklæbestød km 66,560 spor 3 V;Venstre;3;66,560 Km;;;SPOR
HK;052067-SPOR 3;10628113;Isolerklæbestød km 66,700 spor 3 H;Højre;3;66,700 Km;;;SPOR
HK;052067-SPOR 3;10628114;Isolerklæbestød km 66,700 spor 3 V;Venstre;3;66,700 Km;;;SPOR
HK;052067-SPOR 3;10628115;Isolerklæbestød km 67,123 spor 3 H;Højre;3;67,123 Km;;;SPOR
HK;052067-SPOR 3;10628116;Isolerklæbestød km 67,235 spor 3 H;Højre;3;67,235 Km;;;SPOR
HK;052067-SPOR 3;10628117;Isolerklæbestød km 67,235 spor 3 V;Venstre;3;67,235 Km;;;SPOR
HK;052067-SPOR 3;10628118;Isolerklæbestød km 67,312 spor 3 H;Højre;3;67,312 Km;;;SPOR
HK;052067-SPOR 3;10628119;Isolerklæbestød km 67,430 spor 3 H;Højre;3;67,430 Km;;;SPOR
HK;052067-SPOR 3;10628120;Isolerklæbestød km 67,430 spor 3 V;Venstre;3;67,430 Km;;;SPOR
HK;052067-SPOR 3;10628121;Isolerklæbestød km 67,615 spor 3 V;Venstre;3;67,615 Km;;;SPOR
HK;052067-SPOR 3;10628122;Isolerklæbestød km 67,750 spor 3 H;Højre;3;67,750 Km;;;SPOR
HK;052067-SPOR 3;10628123;Isolerklæbestød km 67,750 spor 3 V;Venstre;3;67,750 Km;;;SPOR
HK;052067-SPOR 3;10628124;Isolerklæbestød km 67,900 spor 3 H;Højre;3;67,885 Km;;;SPOR
HK;052067-SPOR 3;10628125;Isolerklæbestød km 67,900 spor 3 V;Venstre;3;67,885 Km;;;SPOR
HK;052067-SPOR 3;10665599;Isolerklæbestød Km 67,180 spor 3 H;Højre;3;67,180 Km;;;SPOR
HK;052067-SPOR 3;10665600;Isolerklæbestød Km 67,180 spor 3 V;Venstre;3;67,180 Km;;;SPOR
HK;052067-SPOR 4;10628126;Isolerklæbestød km 66,335 spor 4 V;Venstre;4;66,335 Km;;;SPOR
HK;052067-SPOR 4;10628127;Isolerklæbestød km 66,445 spor 4 V;Venstre;4;66,445 Km;;;SPOR
HK;052067-SPOR 4;10628128;Isolerklæbestød km 66,960 spor 4 H;Højre;4;66,960 Km;;;SPOR
HK;052067-SPOR 4;10628129;Isolerklæbestød km 66,960 spor 4 V;Venstre;4;66,960 Km;;;SPOR
HK;052067-SPOR 4;10628130;Isolerklæbestød km 67,100 spor 4 H;Højre;4;67,100 Km;;;SPOR
HK;052067-SPOR 4;10628131;Isolerklæbestød km 67,100 spor 4 V;Venstre;4;67,100 Km;;;SPOR
HK;052067-SPOR 4;10628132;Isolerklæbestød km 67,160 spor 4 V;Venstre;4;67,160 Km;;;SPOR
HK;052067-SPOR 7;10628133;Isolerklæbestød km 66,800 spor 7 H;Højre;7;66,800 Km;;;SPOR
HK;052067-SPOR 7;10628134;Isolerklæbestød km 66,870 spor 7 H;Højre;7;66,870 Km;;;SPOR
HK;052067-SPOR 7;10628135;Isolerklæbestød km 66,870 spor 7 V;Venstre;7;66,870 Km;;;SPOR
HK;052067-SPOR 8;10628136;Isolerklæbestød km 66,620 spor 8 V;Venstre;8;66,620 Km;;;SPOR
HK;052067-SPOR 8;10628137;Isolerklæbestød km 66,675 spor 8 H;Højre;8;66,675 Km;;;SPOR
HK;052067-SPOR 8;10628138;Isolerklæbestød km 66,675 spor 8 V;Venstre;8;66,675 Km;;;SPOR
HK;052067-SPOR 8;10628139;Isolerklæbestød km 66,740 spor 8 H;Højre;8;66,740 Km;;;SPOR
HK;052067-SPOR 8;10628140;Isolerklæbestød km 66,740 spor 8 V;Venstre;8;66,740 Km;;;SPOR
HK;052067-SPOR AM_1A;10628146;Isolerklæbestød km 67,350 spor AM_1a H;Højre;AM_1a;67,338 Km;;;SPOR
HK;052067-SPSK 01A;10629388;Isolerklæbestød spsk 01a stødnr. 8;;3;;;;SPSK
HK;052067-SPSK 01A;10629389;Isolerklæbestød spsk 01a stødnr. 10;;3;;;;SPSK
HK;052067-SPSK 01A;10629390;Isolerklæbestød spsk 01a stødnr. 13;;3;;;;SPSK
HK;052067-SPSK 01A;10629391;Isolerklæbestød spsk 01a stødnr. 14;;3;;;;SPSK
HK;052067-SPSK 01B;10629392;Isolerklæbestød spsk 01b stødnr. 7;;2;;;;SPSK
HK;052067-SPSK 01B;10629393;Isolerklæbestød spsk 01b stødnr. 9;;2;;;;SPSK
HK;052067-SPSK 02A;10629394;Isolerklæbestød spsk 02a stødnr. 8;;4;;;;SPSK
HK;052067-SPSK 02A;10629395;Isolerklæbestød spsk 02a stødnr. 10;;4;;;;SPSK
HK;052067-SPSK 02A;10629396;Isolerklæbestød spsk 02a stødnr. 12;;4;;;;SPSK
HK;052067-SPSK 02A;10629397;Isolerklæbestød spsk 02a stødnr. 13;;4;;;;SPSK
HK;052067-SPSK 02A;10629398;Isolerklæbestød spsk 02a stødnr. 14;;4;;;;SPSK
HK;052067-SPSK 02B;10629399;Isolerklæbestød spsk 02b stødnr. 7;;3;;;;SPSK
HK;052067-SPSK 02B;10629400;Isolerklæbestød spsk 02b stødnr. 9;;3;;;;SPSK
HK;052067-SPSK 03A;10629401;Isolerklæbestød spsk 03a stødnr. 7;;3;;;;SPSK
HK;052067-SPSK 03A;10629402;Isolerklæbestød spsk 03a stødnr. 9;;3;;;;SPSK
HK;052067-SPSK 03B;10629403;Isolerklæbestød spsk 03b stødnr. 8;;2;;;;SPSK
HK;052067-SPSK 03B;10629404;Isolerklæbestød spsk 03b stødnr. 9;;2;;;;SPSK
HK;052067-SPSK 03B;10629405;Isolerklæbestød spsk 03b stødnr. 10;;2;;;;SPSK
HK;052067-SPSK 03B;10629406;Isolerklæbestød spsk 03b stødnr. 13;;2;;;;SPSK
HK;052067-SPSK 03B;10629407;Isolerklæbestød spsk 03b stødnr. 14;;2;;;;SPSK
HK;052067-SPSK 05A;10629408;Isolerklæbestød spsk 05a stødnr. 7;;4;;;;SPSK
HK;052067-SPSK 05A;10629409;Isolerklæbestød spsk 05a stødnr. 9;;4;;;;SPSK
HK;052067-SPSK 05A;10629410;Isolerklæbestød spsk 05a stødnr. 13;;4;;;;SPSK
HK;052067-SPSK 05A;10629411;Isolerklæbestød spsk 05a stødnr. 14;;4;;;;SPSK
HK;052067-SPSK 05B;10629412;Isolerklæbestød spsk 05b stødnr. 7;;3;;;;SPSK
HK;052067-SPSK 05B;10629413;Isolerklæbestød spsk 05b stødnr. 9;;3;;;;SPSK
HK;052067-SPSK 06A;10629414;Isolerklæbestød spsk 06a stødnr. 7;;3;;;;SPSK
HK;052067-SPSK 06A;10629415;Isolerklæbestød spsk 06a stødnr. 9;;3;;;;SPSK
HK;052067-SPSK 06A;10629416;Isolerklæbestød spsk 06a stødnr.;;3;;;;SPSK
HK;052067-SPSK 06A;10629417;Isolerklæbestød spsk 06a stødnr.;;3;;;;SPSK
HK;052067-SPSK 06B;10629418;Isolerklæbestød spsk 06b stødnr. 8;;2a;;;;SPSK
HK;052067-SPSK 06B;10629419;Isolerklæbestød spsk 06b stødnr. 10;;;;;;SPSK
HK;052067-SPSK 07A;10629420;Isolerklæbestød spsk 07a stødnr. 7;;1;;;;SPSK
HK;052067-SPSK 07A;10629421;Isolerklæbestød spsk 07a stødnr. 9;;1;;;;SPSK
HK;052067-SPSK 07A;10629422;Isolerklæbestød spsk 07a stødnr. 11;;1;;;;SPSK
HK;052067-SPSK 07A;10629423;Isolerklæbestød spsk 07a stødnr. 12;;1;;;;SPSK
HK;052067-SPSK 07B;10629424;Isolerklæbestød spsk 07b stødnr.;;2;;;;SPSK
HK;052067-SPSK 07B;10629425;Isolerklæbestød spsk 07b stødnr. 7;;2;;;;SPSK
HK;052067-SPSK 07B;10629426;Isolerklæbestød spsk 07b stødnr. 9;;2;;;;SPSK
